,G1,G2,G3,G4,G5,T_best1,T_best2,T_best3,T_best4,T_best5,Z_G
13,10.241756045072783,4.6046541608326965,6.383051049801266,6.3809560753362105,2.3895826689570385,0.0,3.9607511126149086,0.7097781701142475,0.0,0.3294707172708438,479.5411209834696
14,9.90423097343042,2.3176213576929934,8.71926533568647,6.437303129244856,2.621579203945259,0.0,4.29326050147262,0.2440409820126771,0.0,0.4626985165147029,662.8884956305899
15,23.817206045885936,3.4713116712422427,0.1446146923575428,2.234952982590489,0.3319146079237932,0.0,3.327051208050457,1.031995860585243,0.0,0.6409529313643001,612.3281916461244
16,1.7969184050425049,8.098754274923705,9.61397789790754,6.646371911889477,3.8439775102367735,0.7754813036031543,4.224518696396846,0.0,0.0,0.0,360.361484355132
17,3.472355340518295,2.3493233681811656,10.447197151034844,6.184957469551051,7.546166670714644,0.292825434733854,4.707174565266146,0.0,0.0,0.0,663.0515181573996
18,10.007720957050651,7.559218956104719,4.769687823047095,0.4901658157433103,7.173206448054226,0.0,3.549785538876346,1.4502144611236532,0.0,0.0,328.16391990856
19,4.0214881827094935,4.32158709963649,2.836750193338752,9.618568798022384,9.201605726292884,0.0,3.4186318378680576,1.5813681621319424,0.0,0.0,453.538098552506
20,6.902897356972179,8.635530550130051,4.806772306671999,4.447823383572117,5.20697640265365,0.0,3.449346132354948,1.550653867645052,0.0,0.0,295.0909540102937
21,1.1425534866482647,6.510130822319271,9.956161434325862,8.193880381952965,4.197273874753637,0.8447955529911669,4.155204447008833,0.0,0.0,0.0,414.3105539528996
22,3.781201887884854,9.842671648146991,4.21385885164827,4.192783595410609,7.9694840169092735,0.0,3.1948616991202203,1.80513830087978,0.0,0.0,257.9360897861512
23,9.742797490778118,8.690501401018068,1.4511225124216218,3.4069122635044926,6.708666332277701,0.0,3.0377651167252755,1.9622348832747245,0.0,0.0,284.74786437166847
24,6.8035205916146335,2.0532089352687337,5.495583868274336,12.809630596801451,2.8380560080408443,0.0,3.7390235202247473,1.1209389132365688,0.0,0.1400375665386839,649.737102553307
25,1.0783490295438447,3.5417056533780347,5.715856255891622,8.789376073774463,10.874712987412032,0.6734425308367092,3.637643462945317,0.6889140062179742,0.0,0.0,530.4733871842091
26,5.581234375687329,2.408946112244177,8.299844613285424,5.009671931552392,8.70030296723068,0.0,4.426544907950081,0.5734550920499187,0.0,0.0,641.4406933077119
27,7.033093292992066,2.199691485940772,8.149148361045578,11.838721429708247,0.7793454303133319,0.0,3.9807479160958654,0.1617967790556527,0.0,0.857455304848482,708.8492532777938
28,8.017140453669974,7.360651057956023,7.666623664317608,4.20580597984166,2.749778844214731,0.0,4.090251697442912,0.566900453117237,0.0,0.3428478494398512,373.6161023168102
29,10.38823643540615,4.216350222049797,2.9491065249398467,9.160630878387485,3.285675939216725,0.0,3.4396429912056434,1.5603570087943563,0.0,0.0,460.4075310290164
30,7.302448581275077,0.0694863775011532,6.223492868165375,7.180370079597905,9.224202093460493,0.0,1.9912020431954176,3.0087979568045826,0.0,0.0,937.6794457361382
31,1.9099249317997045,7.687845688160326,8.325219034178108,2.4535021324181097,9.62350821344375,0.6783132913582582,4.044517842028375,0.2771688666133666,0.0,0.0,361.07358464693255
32,2.733651365417795,7.105573171296872,6.86125824467861,6.308638078797382,6.990879139809338,0.2896714467364706,3.931291295757797,0.7790372575057324,0.0,0.0,364.5225100758314
33,5.36708119025454,10.807547918124015,9.157160118884812,2.4612337170720795,2.206977055664556,0.0,3.885320034712456,0.3791930004179421,0.0,0.7354869648696017,300.8767902693236
34,6.073299895935938,5.286543448186545,7.789415256572703,6.161160906946593,4.6895804923582185,0.0,4.4616869455601735,0.5383130544398266,0.0,0.0,456.23823559925887
35,9.482927349808444,6.682588074631199,7.976766297569212,1.5215916937376834,4.336126584253466,0.0,4.42709758693074,0.5729024130692597,0.0,0.0,398.2467353934984
36,8.23707415146005,3.5851554015560296,9.083783817195478,9.031995356640556,0.0619912731478873,0.0,4.403566024627574,0.0,0.0,0.5964339753724262,662.3698228395784
37,3.05902010674526,10.457067796405012,6.158306827340659,4.4756010643734365,5.850004205135632,0.2559613059637215,3.4023982454131283,1.3416404486231506,0.0,0.0,257.80744162508296
38,5.80035208409615,7.327685855555614,11.11592147477688,3.952579255723173,1.8034613298481843,0.0,4.257935166156816,0.0,0.0,0.7420648338431839,406.4485901068805
39,8.459239968214735,8.59847966495486,8.35646849214477,2.6472876067370605,1.938524267948577,0.0,3.943786522840944,0.3577289359945227,0.0,0.6984845411645331,352.2617694006121
40,8.130729683896309,7.606840499955667,2.465216794234536,1.3075631678310244,10.48964985408246,0.0,3.140162423867314,1.8598375761326864,0.0,0.0,310.5107141693185
41,5.745511115305636,7.826475118062343,2.115390199919774,12.606261437360256,1.7063621293519913,0.0,2.750808557939559,1.7760612237312494,0.0,0.4731302183291914,311.01410311368045
42,10.564341230712593,4.823717573134932,0.818804724870277,5.0822477628478895,8.710888708434311,0.0,3.381820267644348,1.6181797323556522,0.0,0.0,439.06834722379006
43,2.658908285004146,8.43983579492879,7.93590536945795,5.882071099905418,5.083279450703694,0.4293689454128712,4.00304248880827,0.5675885657788591,0.0,0.0,331.8742089971468
44,1.4451071188914235,10.26292347956796,9.195228049881578,7.3059562624531615,1.7907850892058756,0.8353542436898564,3.42211516857352,0.0,0.0,0.7425305877366238,315.10931049877473
45,3.9860721872302953,6.488108923650617,4.6574781737385615,7.164680028347664,7.703660687032861,0.0,3.622220797526065,1.3777792024739348,0.0,0.0,365.9887871614049
46,8.813678915595673,7.888791364837506,5.83084386078947,1.7170626105207656,5.749623248256588,0.0,3.767938148587104,1.2320618514128965,0.0,0.0,329.092327117347
47,2.074560036215213,6.733940700334941,7.524617842537696,4.191041960257092,9.47583946065506,0.5552728856267453,3.9871483519527593,0.4575787624204951,0.0,0.0,385.5303329021172
48,6.090597463737322,5.40955293541814,6.956008136990005,6.642983311263891,4.90085815259064,0.0,4.247929917359766,0.7520700826402343,0.0,0.0,440.1669743038302
49,7.466927880915907,0.4755277285531362,3.712827236275313,13.809235876649543,4.535481277606099,0.0,2.7536561147868213,2.2463438852131787,0.0,0.0,845.6632062521608
50,10.417249073983095,1.732364280417903,2.665965865460928,0.090427454482947,15.093993325655129,0.0,3.28097628289442,1.6763322620450622,0.0426914550605184,0.0,674.252981115184
51,9.79748663299299,5.381625549925583,6.575763597566376,7.140322670307784,1.104801549207267,0.0,3.745625999200324,0.5245788883174907,0.0,0.7297951124821852,466.15863791935
52,8.412829466938335,1.869140934258961,8.199962030235934,8.653113006075435,2.864954562491338,0.0,4.107885646657078,0.522215456767216,0.0,0.3698988965757063,695.567206291663
53,8.658468510592114,8.996577162932322,6.933622520194982,3.100747591752641,2.3105842145279385,0.0,3.614462738081325,0.8698256349230176,0.0,0.515711626995658,316.29404152569805
54,9.162475258619942,7.611179223002147,9.128100039475145,2.418568584349072,1.6796768945536869,0.0,4.216973368053535,0.0,0.0,0.7830266319464654,399.3632037698481
55,5.803872518406502,8.250380523421178,6.5104562158568005,0.7087895305822433,8.726501211733275,0.0,3.901992899412991,1.098007100587009,0.0,0.0,325.5904178701023
56,5.023278732262142,7.926038429122262,0.6207987777670751,7.46449862387707,8.965385436971447,0.0,3.3171246837161474,1.6828753162838528,0.0,0.0,327.440146656763
57,8.171650424130863,4.606863971774184,5.118437565291851,4.70197943780848,7.4010686009946225,0.0,3.848561044527046,1.1514389554729538,0.0,0.0,458.8768315456653
58,1.1020964660278103,12.838704130717522,4.1619907264296,6.978095828409722,4.919112848415346,0.8665279832680729,2.236774111832317,1.8966979048996104,0.0,0.0,192.1148955633112
59,8.489340635545052,5.047062770463343,8.06442657454353,1.3343591406663715,7.064810878781702,0.0,4.538634296953634,0.4613657030463658,0.0,0.0,471.2657327731486
60,1.3027002938256806,11.79420831096248,3.408293164557904,6.189421419324716,7.305376811329218,0.7752305253155827,2.2870382804685656,1.937731194215852,0.0,0.0,203.97872082242947
61,6.541760973934557,1.1327334371087996,7.346950618258297,2.673222103641016,12.30533286705733,0.0,3.76357277882733,1.23642722117267,0.0,0.0,760.3905459276232
62,6.803888323055084,2.695323396288388,8.642053467504153,5.325527693412837,6.533207119739538,0.0,4.553064080083364,0.446935919916636,0.0,0.0,622.0323455207075
63,0.2719598817533164,5.955308592945523,4.726389778709916,9.543672636497872,9.502669110093374,0.6621480841283289,3.27446222676322,1.0633896891084509,0.0,0.0,404.8182104849836
64,8.887824572168277,0.2501207305959721,3.309241455541206,16.505625223886256,1.0471880178082895,0.0,2.116639019881586,2.033676944543431,0.0,0.8496840355749833,940.5725058817576
65,8.256785208749513,0.8493842085021878,7.747002423741062,7.004603819297761,6.142224339709472,0.0,3.599525815445637,1.400474184554363,0.0,0.0,798.8663298445698
66,9.979451029521206,2.7268254678940025,7.76833973509153,8.952039465441526,0.5733443020517345,0.0,3.9991323640179632,0.1843442687539323,0.0,0.8165233672281045,669.2234916590328
67,10.860788595393483,2.1954806690587323,2.7153921086048483,3.5419735022688337,10.6863651246741,0.0,3.37490722730276,1.6250927726972404,0.0,0.0,613.4796115961793
68,8.296901747737138,5.0566529746208095,5.454931204609341,2.9806694814369066,8.210844591595805,0.0,3.904729183577901,1.095270816422099,0.0,0.0,439.1546904096547
69,7.519107060482527,5.739109679273986,3.590302948527417,5.726280954543162,7.425199357172911,0.0,3.4618711696359723,1.5381288303640277,0.0,0.0,386.9142313431203
70,0.3151433912553498,7.187039871247039,3.970218564239273,4.572694568409911,13.954903604848427,0.6797205102502177,2.969990645678184,1.350288844071598,0.0,0.0,345.46980413568537
71,4.724647470051944,7.271599405003098,2.654323105877131,4.043991252989488,11.30543876607834,0.0,3.189523781483577,1.810476218516423,0.0,0.0,321.836956091482
72,0.5842028999904924,8.97680770700079,4.91644445054741,7.505342294122438,8.01720264833887,0.7889013775758819,2.920743299196539,1.2903553232275788,0.0,0.0,291.16239949333186
73,9.780051315936392,4.436971936927072,8.84126778405323,5.043825155983532,1.8978838070997728,0.0,4.3581085839329,0.0,0.0,0.6418914160671004,526.4201483359485
74,3.993111621993456,9.365843485204378,4.460574856268139,7.645740070612254,4.534729965921771,0.0,3.2966100330838697,1.7033899669161303,0.0,0.0,271.90209036304515
75,3.6414551641957846,3.662809110650481,1.4086951827550809,10.584410114561669,10.702630427836985,0.0,3.3320261150735084,1.6679738849264916,0.0,0.0,495.8945893031491
76,2.4875451165854225,13.451779472468536,1.861341912747904,5.579082757996025,6.620250740202117,0.4950656733629061,2.222803779863884,2.28213054677321,0.0,0.0,179.04231770255
77,1.3515333832858476,1.2953042453611163,8.57667450886687,8.78308026526366,9.993407597222504,0.8895458994718592,3.737114322594956,0.3733397779331842,0.0,0.0,756.7997657485191
78,7.560813432864809,5.41222471282224,0.4378546336862104,9.247532178995504,7.341575041631238,0.0,3.538697862274482,1.4613021377255182,0.0,0.0,427.5244440351268
79,8.804979201478847,2.688821925813245,9.692839422371245,1.6277129041429934,7.185646546193668,0.0,4.77305349186856,0.2269465081314401,0.0,0.0,632.3321913758107
80,6.469956533072525,11.965914045044377,3.6899167958140695,0.2903401153539101,7.583872510715119,0.0,2.870625442357716,2.129374557642284,0.0,0.0,210.17485542416955
81,3.4560498174762,5.15923822210915,14.414998333992918,5.685789204548756,1.2839244218729762,0.0,4.211300942978932,0.0,0.0,0.7886990570210677,499.1263683038121
82,6.797656731678224,3.084105927090861,0.6022686165680647,11.361412216162238,8.154556508500617,0.0,3.486945161847296,1.5130548381527045,0.0,0.0,556.8477648459564
83,7.206850475990166,1.5891537762433663,1.9058178230287868,5.3569953875438925,13.941182537193786,0.0,3.2217565719037364,1.7782434280962636,0.0,0.0,679.5370938290018
84,1.9036436535754573,2.3698408509648874,8.376330981674162,9.848914544762703,7.501269969022786,0.6616244383177609,4.146991700232211,0.1913838614500287,0.0,0.0,645.2144218473219
85,6.071277677781218,7.939052711824491,6.819912436954779,6.580917205151115,2.5888399682884025,0.0,3.78943261387313,0.8400925264063717,0.0,0.3704748597204991,343.94255606886907
86,6.282515076848775,7.835820472535099,5.406907249209168,7.176868490286505,3.297888711120452,0.0,3.6704049192936776,1.3295950807063224,0.0,0.0,325.96873252996767
87,0.8357540084210486,2.1898258938648247,4.793163284858021,10.51924572256688,11.662011090289225,0.6811462654358835,3.365903480879272,0.9529502536848442,0.0,0.0,632.7705955552557
88,9.878523578248211,0.4951250373900435,9.76330767602226,9.46377790289441,0.3992658054450769,0.0,3.126103328497936,0.8488881873811118,0.0,1.0250084841209526,944.9037186504436
89,1.5103843089889444,4.717071597486561,12.895815554432213,8.314796321915246,2.561932217177039,0.6794496233365488,4.038483186807714,0.0,0.0,0.2820671898557378,491.18188792005054
90,0.0603496481664655,8.623808853697298,10.573283520432234,3.1770672493484766,7.565490728355524,0.6333407217989896,4.36665927820101,0.0,0.0,0.0,389.43335294344814
91,6.1795100635662985,8.919600632052862,4.111306846303419,9.642097355461496,1.1474851026159236,0.0,2.7891520456885583,1.4943259521333094,0.0,0.716522002178132,304.0127893902618
92,4.040752188305515,8.669479186126667,5.2638430147276205,7.742121509587405,4.283804101252795,0.0,3.5506429299533155,1.4493570700466845,0.0,0.0,298.8350699283369
93,13.189057931535755,1.45911847255134,10.407569937287104,0.5985395580422822,4.345714100583514,0.0,4.43177420270966,0.4897821045019599,0.0,0.0784436927883804,744.5795397274552
94,5.2346293200739575,6.800813543521471,11.256289200219213,1.794117200399666,4.914150735785694,0.0,5.0,0.0,0.0,0.0,420.13934439985286
95,9.10566737332881,2.354189601152797,5.130186949803084,7.473764089901963,5.936191985813345,0.0,3.787319761098619,1.212680238901381,0.0,0.0,616.206524001762
96,2.803635365389064,7.364331480083094,0.9098245640601226,12.490997532192967,6.431211058274749,0.0646412855246399,3.1774368000046755,1.757921914470684,0.0,0.0,331.86335141523944
97,3.369993738423516,13.555542047926764,1.4976893912043725,7.082289154655467,4.494485667789879,0.1748468320936475,2.512359840008508,2.3127933278978445,0.0,0.0,188.3215136151769
98,3.814161506662116,8.20300415017427,1.1480323434708448,12.242253820470616,4.592548179222155,0.0,3.117231962910058,1.8827680370899416,0.0,0.0,303.02535298749723
99,8.9529588116482,12.888334688716352,0.5822063828980877,2.599549642318634,4.976950474418724,0.0,3.078476921198648,1.9215230788013524,0.0,0.0,228.5041568797392
100,0.0,0.0,0.0,30.0,0.0,0.8282805613944783,1.9756984361377339,1.3677404413045453,0.0,0.8282805611632426,1194.7171166262465
101,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
102,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
103,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
104,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
105,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
106,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
107,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
108,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
109,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
110,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
111,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
112,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
113,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
114,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
115,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
116,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
117,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
118,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
119,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
120,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
121,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
122,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
123,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
124,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
125,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
126,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
127,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
128,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
129,0.0,0.0,30.0,0.0,0.0,1.0099289558054203,2.3818766006625105,0.3472751325900967,0.2509903545737979,1.0099289563681748,1214.0890004803891
