T1,T2,T3,T4,T5,G_best1,G_best2,G_best3,G_best4,G_best5,Z_T
1.35189722503314,0.28049305389068885,0.8706343545795462,1.72867450031788,0.7683008661787443,4.804820167880481,10.391268617940952,3.2729084055551776,5.494728356636521,6.036274451986866,19.88131536118096
0.8985943379044846,1.3681343522055667,0.957251569239831,1.2782850685751228,0.49773467207499483,3.0081487136010434,17.21823838157474,2.4378409716938503,3.568295911697089,3.7674760214332785,28.298492756400154
0.916365198609256,1.0092121315292506,0.5975676417419437,1.0512825540829633,1.425572474036587,3.1194814303629506,15.295640808547786,2.125099377683953,3.4340566771613092,6.025721706244002,25.402647283585242
1.4731977038493054,0.5029251613766081,1.5478843975429013,0.12744520219737152,1.3485475350338136,4.569006502333164,12.96134391365669,3.6731856792024833,1.6425353561935414,7.153928548614123,26.321108762077298
1.9604082349185357,1.442135989260036,0.5736528242335115,0.11454818215786451,0.909254769430052,3.9099097348860705,17.81220062055187,2.0558575714204324,1.2792774768160806,4.942754596325546,27.735406754091535
0.6849473604303037,0.909940942398949,1.2107220773399807,1.0175232295661671,1.1768663902646,2.889819369646918,14.998858382232054,2.8184158544569913,3.5185998334431132,5.774306560220924,27.84958572791547
0.6540391531018818,1.1091343099662125,0.6306612471776611,1.3185024004917238,1.2876628892625213,2.7007614691152906,15.795377385814229,2.1365201486013463,3.658918787886027,5.708422208583108,25.45536155321677
0.42364609986541546,0.09598842035569645,1.242020142177884,1.4321096480334765,1.806235689567527,3.3468485544919506,6.76747450935511,4.2589746311317365,5.833939506922388,9.792762798098817,18.131747175426355
1.10273814614326,0.943297171946416,1.0649985462099008,0.47614117825539554,1.4128249574450276,3.429670007661959,15.150394439999003,2.6825234183167392,2.5746534835352377,6.162758650487063,28.409704098484255
0.05819816017117689,1.5671758445663282,0.8346390580195779,1.8096739625490188,0.7303129746938978,0.8627475819608864,18.3571490135852,2.3329946756102133,3.983236173673429,4.463872555170272,25.110862176015534
0.6131256530249557,1.6059425972101968,0.07744784801702499,0.8117827736661062,1.891701128081716,2.462264307273558,17.718041442104695,0.7763645939089439,2.870237485424785,6.173092171288019,21.25256309985283
1.4127294317643102,1.2172183392924263,0.6189298300028653,0.31807832403477104,1.433044074905627,3.53470802016766,16.3910735879129,2.1046374382164235,2.0609991445217473,5.908581809181271,27.539634588839164
1.1358585435078905,1.4967660502897067,2.21648815480956,0.08834654501343844,0.06254070637940436,3.7281058729961605,19.940693684753455,3.54401932347693,1.244642704758126,1.5425384140153284,31.293273592418984
1.706959340845464,0.7674423601387829,1.0638418416335444,1.0634926792227017,0.3982637781595065,4.393213237550846,14.845808837138145,2.972978934066833,3.902225835920018,3.885773155324158,25.485178241456246
1.6507051622384032,0.38627022628216556,1.4532108892810784,1.0728838548741426,0.4369298673242098,5.064466027793154,11.974319932128695,3.851124809873796,4.514335528607257,4.595753701597095,23.468840246819397
3.9695343409809896,0.5785519452070405,0.024102448726257133,0.3724921637650815,0.0553191013206322,7.768932137490545,16.403806322954427,0.6555341775236135,3.2812621938407256,1.8904651681906885,12.378025290884572
0.29948640084041744,1.3497923791539508,1.6023296496512567,1.1077286519815794,0.6406629183727955,1.949836710429255,17.401392974493287,2.8903495874611553,3.4691112567351134,4.2893094708811885,30.175285295455186
0.5787258900863824,0.3915538946968609,1.7411995251724741,1.030826244925175,1.2576944451191074,3.2162389870581545,11.617601264970709,3.8686852226021093,4.249906667900313,7.047567857468715,24.82822687670481
1.6679534928417756,1.2598698260174532,0.7949479705078492,0.08169430262388505,1.1955344080090378,3.8342730610665834,17.04287125105086,2.3737442723850872,1.1016588865271735,5.6474525289702955,28.53191453638228
0.6702480304515822,0.7202645166060817,0.47279169888979194,1.6030947996703975,1.5336009543821474,2.9891196039162615,13.90943932459911,2.0957127329660556,4.314989116232586,6.6907392222859885,21.531743689268417
1.1504828928286965,1.439255091688342,0.8011287177786667,0.7413038972620195,0.867829400442275,3.167700338976515,17.1384497325136,2.214823384068505,2.829687724468509,4.64933881997287,29.262752804068214
0.1904255811080441,1.0850218037198784,1.6593602390543103,1.3656467303254944,0.6995456457922727,1.6714838932571243,16.51551887503426,3.1353010236313326,3.9727027899189333,4.704993418158351,28.06575531633211
0.6302003146474757,1.640445274691165,0.702309808608045,0.6987972659017682,1.3282473361515457,2.437905683344949,17.57889311261958,2.0242666998881607,2.654369927266974,5.304564576880337,29.243264734825217
1.623799581796353,1.4484169001696778,0.2418537520702703,0.5678187105840822,1.118111055379617,3.5568340857720098,17.30185415589438,1.380539139546021,2.564441298787172,5.196331320000418,24.69225614027873
1.1339200986024391,0.3422014892114556,0.9159306447123894,2.134938432800242,0.47300933467347406,4.49031822491927,11.443324554560776,3.3321116238774753,5.89525296579403,4.838992630848447,19.646832477892794
0.17972483825730748,0.5902842755630058,0.9526427093152704,1.4648960122957437,1.8124521645686718,1.7605768459126923,13.285362762318048,2.9173649354650504,4.464521343355905,7.572174112948304,22.29119682314366
0.9302057292812214,0.40149101870736287,1.383307435547571,0.8349453219253985,1.4500504945384467,3.8181257542702802,11.537544547897609,3.513563563867658,3.8196485878502258,7.311117546114225,24.637903138136473
1.1721822154986776,0.3666152476567954,1.3581913935075962,1.973120238284708,0.129890905052222,4.792293870840552,12.35232034756515,4.058925594697712,6.071186294031131,2.7252738928654567,20.398187635765737
1.3361900756116625,1.2267751763260037,1.2777706107196014,0.7009676633069434,0.45829647403578855,3.5956421981926474,16.896461064156714,2.7808994442747372,2.971474925250894,3.755522368125008,29.902016335415375
1.7313727392343583,0.7027250370082995,0.4915177541566412,1.5267718130645809,0.5476126565361209,4.447876840033574,14.317426739366086,2.236082707109698,4.476758921077113,4.521854792413529,21.47255304393855
1.2170747635458463,0.011581062916858877,1.0372488113608958,1.196728346599651,1.5373670155767485,6.047218148535033,2.603592626147895,4.608542928995918,6.262053763478002,10.478592532843154,15.612433612887202
0.31832082196661743,1.2813076146933877,1.3875365056963513,0.408917022069685,1.6039180355739586,1.9792457328517856,16.799611366122026,2.743008690880449,2.3038732687755714,6.174260941370167,30.46448775618053
0.45560856090296586,1.1842621952161452,1.1435430407797684,1.0514396797995638,1.1651465233015563,2.319811131113519,16.237598269630446,2.6065173740422494,3.37002453222253,5.466048692991254,28.70575192521128
0.89451353170909,1.8012579863540024,1.5261933531474687,0.41020561951201323,0.3678295092774259,2.903560156443267,19.005925319433732,2.6770642858105806,2.222161193360808,3.191289044951613,33.248752010418556
1.0122166493226563,0.8810905746977574,1.2982358760954504,1.0268601511577655,0.7815967487263697,3.4318593689265304,15.042878847833503,2.951086861603905,3.610605912439171,4.963569009196891,27.986099897458946
1.5804878916347407,1.1137646791051998,1.3294610495948687,0.2535986156229473,0.7226877640422443,3.9078631050434693,16.517339835189617,2.902273952291059,1.9634926501439398,4.709030457331915,30.115159639296657
1.3728456919100083,0.5975259002593384,1.5139639695325797,1.5053325594400926,0.010331878857981225,4.875545282041516,15.132519113435135,4.020421487225296,5.27565291435106,0.6958612029469944,22.228538638570456
0.5098366844575433,1.7428446327341691,1.026384471223443,0.7459335107289061,0.9750007008559388,2.238429906203291,18.061386742348184,2.2891298800256865,2.720193170138027,4.690860301284812,31.16177975067373
0.9667253473493584,1.2212809759259355,1.8526535791294803,0.6587632092871957,0.30057688830803075,3.321990901214888,17.322960778672417,3.182093324741092,2.991245096420254,3.181709898951347,31.025777364025288
