T1,T2,T3,T4,T5,G_best1,G_best2,G_best3,G_best4,G_best5,Z_T
1.4861208547081546,0.3023122459679028,0.4545701724457044,1.5130248256138406,1.2439719012643975,4.8035362919071645,10.490232212069621,2.4320977696862367,5.060497687441301,7.213636038895676,170.43338052620794
1.299106479328803,0.25755542885447547,1.1006796689672815,1.3456797151013176,0.9969787077481228,4.725037218271834,9.9489000682955,3.5635144918983834,5.006039566498462,6.756508655035822,168.11877193596786
1.3400361965867125,0.06492614083763593,1.3193168105489168,1.39613201283763,0.8795888391891051,5.785575328444627,5.846494505617874,4.640044842092297,6.138026939853818,7.589858383991384,170.8805697025427
0.34799529892666453,1.323736967376252,1.900585029905484,0.06108565633892321,1.3665970474526763,2.1467811590930643,17.704065987836103,3.1244034655147943,0.964204434368153,6.060544953187885,157.40258918962206
1.1520468736752938,1.7751115018665846,0.6709961779894101,0.7634592806610923,0.6383861658076192,3.0410903674910315,18.266930451376304,1.998085092143999,2.754088268920961,3.939805820067706,159.30217156854349
0.3070013632092341,1.0394138787044818,0.6558124732982198,0.9070226946656202,2.0907495901224435,1.9933979721680466,15.55451587371619,2.2092862968986515,3.2637261746367705,6.979073682580342,163.78865678699088
0.37985445549228697,0.1044461479171486,1.004334689590784,2.6450959036145862,0.8662688033851945,3.3380649767560087,7.362407613019052,4.1424514296714845,7.683371072778348,7.473704907775106,173.44431796583902
1.088064776004876,1.3653238194607478,0.2480669527200931,0.9606801505634064,1.3378643012508766,3.123700232941573,16.79029334633585,1.391928644987513,3.1330330373722326,5.561044738362832,163.84587779437143
1.1087403548492942,1.0587927387159763,0.7704511494909492,0.8415168857843843,1.2204988711593956,3.3218173179644688,15.57495404522759,2.321419415270912,3.144025918423368,5.637783303113659,161.84735493496464
0.5403290470052069,0.1728685204624821,1.7746546711976778,1.4164430662356409,1.095704695098992,3.5708207839773998,8.729991012238772,4.575415614507525,5.541086557934587,7.582686031341719,168.24199166475688
1.3422621248590278,0.013265800730802736,1.202178422019456,0.8807981960944751,1.5614954562962386,6.286956725087125,2.7909885670053423,4.879940895763515,5.500123235618442,10.541990576525574,170.8105604212403
0.5738435879229938,1.8241756452276463,0.35426312285773387,0.26064359436102835,1.987074049630598,2.3283896782887807,18.307505535089806,1.539376338854815,1.7337234999932345,6.091004947773362,161.15907210781046
